Tons,Kms,Edad,Sesgo,Model,ID
6934.89,5418.399999999997,909.15,1,A,H4R6Y02Y
5778.049999999998,4401.000000000002,741.9166666666666,0,A,H4R6Y02Y
1546.2299999999998,1309.2000000000003,214.05,1,A,H4R6Y02Y
26649.170000000006,20981.900000000012,3492.9,1,A,H4R6Y02Y
6312.100000000004,5008.800000000001,808.6833333333333,1,A,H4R6Y02Y
4455.9,3409.5,554.2333333333333,1,A,H4R6Y02Y
6816.239999999998,5092.300000000002,825.2833333333333,1,A,H4R6Y02Y
14417.469999999996,11339.299999999992,1932.55,1,A,H4R6Y02Y
11801.099999999999,8981.699999999999,1471.2666666666667,1,A,H4R6Y02Y
32891.720000000016,25238.099999999933,4161.566666666667,1,A,H4R6Y02Y
49722.76999999993,38598.500000000095,6376.433333333333,1,A,H4R6Y02Y
19374.03000000003,14685.700000000004,2594.9166666666665,1,A,3A6STZAR
18874.379999999986,14947.999999999982,2529.5833333333335,1,A,3A6STZAR
3545.2100000000014,2832.5,470.31666666666666,1,A,3A6STZAR
2621.52,2356.3000000000006,374.56666666666666,1,A,3A6STZAR
3337.58,2505.7000000000007,436.68333333333334,0,A,3A6STZAR
2409.7799999999997,1887.7999999999995,312.75,1,A,3A6STZAR
12725.809999999996,9578.199999999995,1555.0333333333333,0,A,3A6STZAR
5390.709999999997,4154.900000000001,680.4333333333333,1,A,3A6STZAR
3397.41,2561.4999999999986,426.15,1,A,3A6STZAR
5496.4400000000005,4401.7,728.6666666666666,1,A,3A6STZAR
6447.540000000003,5179.5999999999985,861.0166666666667,1,A,3A6STZAR
8561.559999999992,6661.799999999999,1106.9,1,A,3A6STZAR
27405.850000000017,21305.800000000003,3489.5333333333333,1,A,3A6STZAR
4983.270000000002,4087.0999999999995,660.8,1,A,3A6STZAR
2402.329999999999,1827.3000000000006,358.8833333333333,1,A,3A6STZAR
12713.460000000017,9895.799999999992,1583.6333333333334,1,A,3A6STZAR
22320.179999999928,17222.200000000008,2868.4166666666665,1,A,3A6STZAR
12455.719999999992,9469.199999999999,1567.8,1,A,3A6STZAR
13818.059999999994,10400.099999999999,1712.1166666666666,1,A,3A6STZAR
1311.7199999999998,1127.1000000000004,182.88333333333333,1,A,3A6STZAR
15204.92,11915.400000000003,2029.85,1,A,3A6STZAR
6804.690000000001,5283.400000000004,871.7166666666667,1,A,3A6STZAR
15569.760000000006,12286.199999999995,2037.7833333333333,1,A,3A6STZAR
16310.829999999998,12613.600000000011,2059.883333333333,1,A,3A6STZAR
10073.430000000006,7540.999999999999,1246.55,1,A,3A6STZAR
11142.880000000001,8457.399999999998,1439.6166666666666,1,A,3A6STZAR
1814.6300000000003,1469.5000000000005,244.6,1,A,3A6STZAR
13056.159999999985,9974.399999999983,1734.2333333333333,1,A,3A6STZAR
6522.269999999999,4829.599999999999,866.9833333333333,1,A,3A6STZAR
7001.539999999996,5443.900000000001,883.9,1,A,3A6STZAR
29565.840000000015,23491.09999999997,3943.05,1,A,3A6STZAR
18401.350000000002,14245.299999999981,2449.766666666667,1,A,3A6STZAR
6200.640000000001,5092.000000000004,842.1333333333333,1,A,3A6STZAR
5010.059999999998,3952.600000000001,628.7333333333333,1,A,3A6STZAR
11433.899999999994,9470.60000000001,1529.8,1,A,3A6STZAR
1083.7399999999998,737.0999999999999,116.98333333333333,1,A,3A6STZAR
555.12,409.9000000000001,68.06666666666666,1,A,3A6STZAR
20387.28999999998,15672.300000000014,2665.866666666667,1,A,3A6STZAR
18657.91000000004,14874.400000000012,2448.8,1,A,3A6STZAR
4682.7699999999995,3662.1000000000013,591.0666666666667,1,A,3A6STZAR
10435.079999999993,8485.300000000001,1380.1666666666667,1,A,3A6STZAR
8862.070000000007,7428.3,1208.35,1,A,3A6STZAR
10782.90000000001,8408.900000000001,1400.6,1,A,3A6STZAR
12252.040000000008,9339.3,1523.4666666666667,1,A,3A6STZAR
4231.870000000001,2948.5999999999995,491.4166666666667,1,A,3A6STZAR
73561.90999999996,28720.29999999996,4893.566666666667,1,B,TS5TPP35
20704.37999999999,8105.999999999994,1420.2833333333333,0,B,TS5TPP35
3535.69,1285.9000000000003,213.06666666666666,1,B,TS5TPP35
26511.77000000001,9366.699999999995,1623.8333333333333,1,B,TS5TPP35
3769.9900000000002,1299.6999999999994,216.28333333333333,0,B,TS5TPP35
19955.559999999998,7898.199999999999,1373.3,1,B,TS5TPP35
16664.609999999986,6101.2,1060.8666666666666,1,B,TS5TPP35
3003.780000000001,1187.8999999999999,193.1,1,B,TS5TPP35
7290.030000000004,2639.5000000000005,443.25,1,B,TS5TPP35
22280.08999999998,8126.099999999999,1388.4166666666667,1,B,TS5TPP35
12644.429999999993,4578.399999999999,799.95,1,B,TS5TPP35
2797.05,1149.1,184.86666666666667,1,B,TS5TPP35
25705.420000000006,9684.000000000002,1669.6666666666667,1,B,TS5TPP35
10155.119999999997,3784.7999999999956,639.05,1,B,TS5TPP35
4937.780000000001,1843.8,313.51666666666665,1,B,TS5TPP35
22635.579999999987,8609.399999999996,1476.6333333333334,1,B,TS5TPP35
11024.289999999994,3896.2999999999997,676.6166666666667,1,B,TS5TPP35
102335.43,38107.799999999996,6645.85,1,B,TS5TPP35
35211.490000000005,13265.699999999997,2275.483333333333,1,B,TS5TPP35
8898.720000000001,3238.2,554.3166666666667,1,B,TS5TPP35
16771.550000000007,6334.900000000002,1058.6,1,B,TS5TPP35
4845.18,1693.3000000000004,298.53333333333336,1,B,TS5TPP35
7096.649999999997,2631.099999999999,442.18333333333334,1,B,TS5TPP35
27447.21000000001,9863.900000000007,1688.4166666666667,1,B,TS5TPP35
22880.470000000012,8779.800000000001,1519.45,1,B,TS5TPP35
8064.2,3042.7999999999997,523.3,1,B,TS5TPP35
7640.179999999998,2720.3999999999983,468.46666666666664,1,B,TS5TPP35
8536.060000000005,3143.5000000000005,529.8166666666667,1,B,TS5TPP35
5525.06,2119.2999999999993,362.8333333333333,1,B,TS5TPP35
896.6200000000002,842.7999999999998,126.11666666666666,1,A,HLU6OU9B
2145.44,1625.6999999999998,273.45,1,A,HLU6OU9B
15535.680000000013,12086.799999999997,1977.55,1,A,HLU6OU9B
3322.920000000001,2579.2999999999993,432.8333333333333,1,A,HLU6OU9B
3954.1700000000005,2834.7999999999997,475.8333333333333,1,A,HLU6OU9B
25076.229999999963,19970.600000000017,3318.5,0,A,HLU6OU9B
4638.389999999999,3595.299999999999,597.6166666666667,1,A,HLU6OU9B
11004.060000000001,8869.200000000004,1478.5166666666667,0,A,HLU6OU9B
18188.80000000001,13832.100000000006,2292.383333333333,1,A,HLU6OU9B
1486.0199999999998,1140.8,177.16666666666666,1,A,HLU6OU9B
7682.849999999998,6233.500000000002,1028.0333333333333,1,A,HLU6OU9B
22037.170000000027,16963.699999999997,2932.6666666666665,1,A,HLU6OU9B
25459.13999999997,19414.69999999999,3208.616666666667,1,A,HLU6OU9B
14277.189999999995,11232.800000000003,1858.65,1,A,HLU6OU9B
3865.739999999999,3202.700000000001,570.0833333333334,1,A,HLU6OU9B
7418.93,5522.099999999999,913.6666666666666,1,A,HLU6OU9B
1245.0499999999997,1085.8999999999996,177.0,1,A,HLU6OU9B
14320.760000000004,10878.599999999997,1809.6833333333334,1,A,HLU6OU9B
7103.819999999998,5508.5999999999985,899.95,1,A,HLU6OU9B
2542.7099999999996,2185.1000000000004,345.0,1,A,HLU6OU9B
14002.890000000005,10965.900000000005,1846.5,1,A,HLU6OU9B
9750.94,7956.800000000002,1302.9166666666667,1,A,HLU6OU9B
53085.73999999997,40791.20000000006,6868.166666666667,1,A,HLU6OU9B
8380.670000000002,6310.0,1041.8666666666666,1,A,HLU6OU9B
39857.93999999998,30168.100000000002,4997.9,1,A,HLU6OU9B
14238.789999999988,11061.499999999993,1825.35,1,A,HLU6OU9B
28269.770000000033,22449.10000000004,3726.2,1,A,HLU6OU9B
11552.650000000003,9501.699999999993,1524.2,1,A,HLU6OU9B
3407.5700000000006,2528.399999999999,415.75,1,A,HLU6OU9B
19047.84999999999,14447.000000000027,2412.6,1,A,HLU6OU9B
13721.399999999987,10582.199999999988,1754.0166666666667,1,A,HLU6OU9B
24628.560000000023,19156.000000000004,3202.883333333333,1,A,HLU6OU9B
13334.080000000005,5044.2,870.3333333333334,1,B,OKU9UWCY
13307.420000000002,5255.400000000005,886.8833333333333,1,B,OKU9UWCY
71192.64999999995,26353.000000000025,4527.016666666666,0,B,OKU9UWCY
8841.310000000003,3359.600000000001,585.5333333333333,1,B,OKU9UWCY
21813.270000000015,8321.9,1406.4666666666667,0,B,OKU9UWCY
7022.400000000003,2544.699999999999,447.6,1,B,OKU9UWCY
66902.22999999994,26463.59999999995,4459.166666666667,1,B,OKU9UWCY
8070.709999999996,3272.5000000000023,558.4166666666666,1,B,OKU9UWCY
66632.43000000005,26070.60000000004,4486.833333333333,1,B,OKU9UWCY
8364.559999999998,3214.5,540.0833333333334,1,B,OKU9UWCY
4290.579999999999,3197.299999999999,542.4333333333333,1,A,LYRHF3HX
4183.94,2988.7999999999993,515.2166666666667,1,A,LYRHF3HX
15972.449999999975,12199.499999999993,2027.6833333333334,1,A,LYRHF3HX
4123.3499999999985,3361.999999999999,553.1833333333333,1,A,LYRHF3HX
6572.910000000006,5229.200000000004,856.6333333333333,1,A,LYRHF3HX
6505.509999999998,5332.700000000006,877.8666666666667,1,A,LYRHF3HX
8183.409999999999,6577.499999999995,1078.0333333333333,0,A,LYRHF3HX
4129.95,3087.0000000000023,508.26666666666665,1,A,LYRHF3HX
4024.6500000000015,3326.5000000000027,613.6833333333333,1,A,LYRHF3HX
8615.710000000001,6465.499999999994,1103.9833333333333,0,A,LYRHF3HX
9729.87,7447.5999999999985,1267.8333333333333,1,A,LYRHF3HX
14451.099999999993,10787.800000000017,1837.5333333333333,1,A,LYRHF3HX
7341.660000000001,5892.199999999997,953.7333333333333,1,A,LYRHF3HX
1403.8400000000004,1137.2000000000003,182.65,1,A,LYRHF3HX
10073.350000000013,7630.999999999999,1278.1833333333334,1,A,LYRHF3HX
8699.16999999999,7225.0,1214.7166666666667,1,A,LYRHF3HX
3407.3399999999983,2656.3000000000015,432.8333333333333,1,A,LYRHF3HX
3904.71,3218.400000000002,526.0666666666667,1,A,LYRHF3HX
6269.66,4785.900000000003,773.6333333333333,1,A,LYRHF3HX
34951.859999999986,27302.29999999999,4570.8,1,A,LYRHF3HX
33099.009999999966,25627.199999999997,4254.566666666667,1,A,LYRHF3HX
15115.320000000005,5788.9000000000015,988.55,1,B,JIRK0F5R
12240.220000000005,4477.8,764.1166666666667,1,B,JIRK0F5R
6841.450000000001,2714.8999999999996,469.43333333333334,1,B,JIRK0F5R
24636.419999999995,9055.999999999993,1535.8333333333333,1,B,JIRK0F5R
40639.71999999997,15320.199999999999,2610.383333333333,0,B,JIRK0F5R
15373.29,6177.200000000003,1067.6833333333334,1,B,JIRK0F5R
11851.159999999996,4485.499999999999,747.4333333333333,0,B,JIRK0F5R
13741.64000000001,5362.699999999998,914.5166666666667,1,B,JIRK0F5R
11932.090000000004,4679.299999999997,809.4,1,B,JIRK0F5R
25682.580000000016,9816.2,1669.9666666666667,1,B,JIRK0F5R
86535.05000000012,33366.30000000001,5679.0,1,B,JIRK0F5R
18941.029999999988,7237.899999999996,1225.2,1,B,JIRK0F5R
30674.07,11710.399999999998,1998.7166666666667,1,B,JIRK0F5R
37766.51999999995,14389.800000000016,2506.65,1,B,JIRK0F5R
6940.149999999998,2971.0999999999995,494.5833333333333,1,B,JIRK0F5R
26068.15999999999,9689.900000000005,1692.6833333333334,1,B,JIRK0F5R
24076.69999999999,9193.7,1545.05,1,B,JIRK0F5R
47400.95999999998,18348.4,3111.0833333333335,1,B,JIRK0F5R
46234.86,16928.399999999976,2905.766666666667,1,B,JIRK0F5R
15454.349999999995,5649.499999999994,968.5666666666667,1,B,JIRK0F5R
6469.130000000004,2615.100000000001,427.15,1,B,JIRK0F5R
7827.889999999995,2664.6,470.76666666666665,1,B,JIRK0F5R
79437.36999999985,30127.79999999999,5144.233333333334,1,B,JIRK0F5R
