Umbral,N_simulacion,Fallas totales promedio,Fallas programadas promedio,Fallas reactivas promedio,Tiempo promedio entre fallas,Tiempo de operacion promedio,Tiempo sin operar promedio,Tiempo de Operacion/Tiempo de Reparacion,Tiempo_Reparacion,Kilometros totales,Toneladas totales,Factor Toneladas,Factor Kilometros
0.358,99,17,9,8,354.9211328543648,2653.8069739469447,3058.3928801435577,55.51880487920517,47.800145909497786,34252.450349403334,44000.00162106286,0.34685993562316303,0.27001823375938855
0.358,100,16,9,7,315.7630316949665,2617.957245391961,3076.010068512185,39.64638424055163,66.03268609585405,34425.16408480399,45370.53521689855,0.2624535121184569,0.1991381670090113
0.358,101,22,8,14,379.9601447689951,2588.9306690847,3034.7593842122415,18.9929695646093,136.3099467030582,33805.78681603883,42915.69050478603,0.12160967738415504,0.09579505258007037
0.358,102,17,8,9,366.52789284761684,2646.304011014539,3075.588041777552,69.44231334678953,38.10794720790913,34948.26877003369,44368.068817518644,0.4399620691613644,0.3465535699764414
0.358,103,19,8,11,352.50295943581773,2574.346771566638,3004.153213043759,14.183727566306905,181.50001538960288,33531.76279377027,43238.149531355426,0.09253869820984499,0.07176499714370509
0.358,104,15,9,6,249.9404469780654,2617.301329466083,3013.2641630309186,20.22104753947052,129.43450750299834,34069.6537517736,45132.22772385509,0.13322415350929487,0.10056895062230063
0.358,105,18,9,9,332.88219362196725,2626.074844162504,3096.8500583452687,70.83123233089448,37.075097492227144,34360.231176792,45477.15745055681,0.4670935928434731,0.3529122032033158
0.358,106,17,9,8,324.6247483394776,2601.7013243981046,3051.2748806069794,24.30955961262347,107.02379499491603,34256.49673092203,44405.456381773336,0.15947718207733852,0.12302833956980568
0.358,107,19,9,10,336.49057451744653,2654.262485386553,3022.568624283721,31.914126482433943,83.16889032972601,34674.134652076194,45096.73890813357,0.20428682646786164,0.15707275293279344
0.358,108,17,9,8,363.91015126750557,2625.7424958436504,3040.1179952163175,27.89203518701458,94.13950894003214,33935.24541935228,43330.97080463775,0.1752969491351676,0.1372862153720527
0.358,109,16,9,7,505.2556619246332,2649.2407199211734,3046.947575566612,41.51653274540057,63.811704512214384,34515.45044430047,44763.528951781656,0.26479059153368834,0.20416992927529826
0.358,110,16,9,7,351.6285112332531,2632.204924870331,3042.568113638321,30.884650570788555,85.22696149134786,34914.39643851989,45071.76074154501,0.20091289965864628,0.15563520290496835
0.358,111,21,9,12,354.2498187880926,2615.3717859341727,3051.2643824284646,28.01268692669579,93.36383163736255,33904.159623472886,44844.67058533958,0.18365330025691032,0.1388484010700584
0.358,112,19,8,11,428.8112120828246,2653.6499641994637,3047.637689643432,45.19747783709321,58.71234615710424,33984.5046117291,44429.69561463411,0.2851676567558877,0.21812621968412407
0.358,113,21,9,12,275.48220982760034,2655.989482447607,3031.8031033845136,36.78278073041831,72.20741416787936,34516.59289718271,45619.834190433365,0.23787322403615013,0.179978147244514
0.358,114,17,8,9,303.5419910631466,2630.3492993240757,3056.7341999314267,36.07344390456877,72.91650074449745,34194.91590708969,44359.63869585827,0.23128568656046133,0.17828807526304088
0.358,115,15,9,6,353.2778142110676,2675.072377115652,3049.7730271501996,76.09452821888573,35.154595734148096,34918.501353296415,45977.4883805802,0.4889085119026102,0.3713111162835988
0.358,116,17,9,8,438.0719003290609,2642.147475912046,3063.8483058540087,48.924835176139574,54.004218233945316,34419.95223058397,43829.623548858144,0.30717297370557634,0.24122678283299587
0.358,117,18,9,9,315.0729062783637,2645.891255505723,3053.0152441464534,43.30888294895325,61.093500347823515,34604.62114065348,44336.37713331732,0.27427940769750664,0.2140755651169935
0.358,118,20,9,11,247.55080614289054,2609.5250056676055,3030.3252297810345,21.718935658439154,120.14976455136019,34624.429397143846,44221.11499414327,0.14104097508927887,0.11043283926083355
0.358,119,16,9,7,280.10384398548194,2626.5996365626283,3031.985138936028,25.899460849961653,101.41522450134391,34587.62337032738,44029.841405711595,0.16529133408664945,0.12984453786895467
0.358,120,15,9,6,411.44629624852973,2619.4273122573877,3045.4709840401033,27.543432034102253,95.10170370250901,33969.33519158249,43761.34457538506,0.17566935576851406,0.13636169744991208
0.358,121,19,9,10,225.63791625383232,2633.5088111281552,3055.848342490094,37.279200174024595,70.64284638175074,34628.80373651248,44347.60317744146,0.23837855744178496,0.1861377772236298
0.358,122,18,9,9,291.6888918086775,2657.6468384140308,3040.532348516636,42.98951609441658,61.82081306933348,34661.50952861309,45431.648036758925,0.2765199752636251,0.2109674680895806
0.358,123,17,9,8,314.0275194556543,2631.57994152459,3082.5335519480686,57.349755749145785,45.886506527341,35018.950877889794,45334.684940959625,0.37543005718314193,0.2900023844370299
0.358,124,18,9,9,362.4815735418596,2607.264731792027,3066.816128983487,30.345563925866088,85.91913922448595,33927.57550854239,43644.51688382199,0.1948294672836825,0.1514529644159364
0.358,125,15,9,6,363.5268063118414,2647.74730949012,3061.5348982890437,52.20549226514545,50.71779222083624,34607.809376293546,44786.87969944077,0.33351389366543555,0.25771353873672403
0.358,126,22,8,14,364.06530583136424,2647.1310332794424,3035.978037770706,34.42709132836609,76.8909289498514,34284.10412080345,44372.51486330761,0.21800351511371271,0.16843884629672182
0.358,127,21,9,12,277.11344382583326,2620.090326821221,3053.8398687888666,30.441457900284323,86.06980438991226,34207.22436487708,44675.166361636315,0.19810667035686144,0.1516878362851539
0.358,128,20,9,11,247.49747580482156,2625.8205457026866,3093.1055796006444,63.929214496913104,41.07387469666904,34383.24555273508,44734.18303436618,0.4147713921663857,0.3187984144954818
0.358,129,17,9,8,358.3528916899227,2641.4247753967497,3018.304512467763,26.342934234152118,100.27071213548764,34129.9333286431,44158.717525223736,0.1667262973828722,0.12886147362768366
0.358,130,14,9,5,316.8840261870412,2658.48091866638,3070.130375071431,84.69546009511144,31.38870626218873,34672.28515077993,44546.387120277046,0.5338331307694618,0.4155042805827719
0.358,131,19,9,10,249.31301439850563,2643.4908196011334,3058.3205800427236,45.42970278407903,58.188600356143034,34159.1067952791,44635.18060410742,0.2901760595307179,0.22207045816301504
0.358,132,18,9,9,294.72163967963036,2638.6574494173615,3071.069482212451,52.48650092306909,50.273068370187495,34357.64180468368,44886.594862059785,0.33837498857905907,0.25900308742488
0.358,133,23,9,14,294.7927062374507,2616.9789235980998,2996.934164368765,17.913849277644502,146.08691203313546,33824.41893173139,44322.0034348808,0.11593320680891424,0.08847464129109522
0.358,134,16,9,7,295.954205616819,2650.6059988358757,3036.430929874906,36.328048586786174,72.96307128921858,34484.36649434635,45174.60846540719,0.233585625712803,0.17830928918973876
0.358,135,15,9,6,311.03008173223736,2649.268046886233,3049.4020156277306,43.196979411391546,61.32993748603612,34230.52553985582,44954.675815834766,0.2766791588666203,0.21067603852219682
0.358,136,13,9,4,399.0697435388275,2627.54221887968,3085.6687710880697,56.15725182192573,46.78901003225013,34939.39543503404,46051.783391819015,0.3745871662440423,0.2841985296190387
