Tiempo,Fallas_totales,Fallas_programadas,Fallas_reactivas,Tiempo_operacion,Tiempo_reparacion,Tiempo_sin_operar,Factor_toneladas,Factor_kilometros,Toneladas_cargadas,Kms_andados
4461,25,13,12,4022.962043567174,103.048701925354,334.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4462,25,13,12,4022.962043567174,103.048701925354,335.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4463,25,13,12,4022.962043567174,103.048701925354,336.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4464,25,13,12,4022.962043567174,103.048701925354,337.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4465,25,13,12,4022.962043567174,103.048701925354,338.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4466,25,13,12,4022.962043567174,103.048701925354,339.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4467,25,13,12,4022.962043567174,103.048701925354,340.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4468,25,13,12,4022.962043567174,103.048701925354,341.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4469,25,13,12,4022.962043567174,103.048701925354,342.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4470,25,13,12,4022.962043567174,103.048701925354,343.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4471,25,13,12,4022.962043567174,103.048701925354,344.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4472,25,13,12,4022.962043567174,103.048701925354,345.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4473,25,13,12,4022.962043567174,103.048701925354,346.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4474,25,13,12,4022.962043567174,103.048701925354,347.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4475,25,13,12,4022.962043567174,103.048701925354,348.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4476,25,13,12,4022.962043567174,103.048701925354,349.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4477,25,13,12,4022.962043567174,103.048701925354,350.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4478,25,13,12,4022.962043567174,103.048701925354,351.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4479,25,13,12,4022.962043567174,103.048701925354,352.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4480,25,13,12,4022.962043567174,103.048701925354,353.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4481,25,13,12,4022.962043567174,103.048701925354,354.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4482,25,13,12,4022.962043567174,103.048701925354,355.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4483,25,13,12,4022.962043567174,103.048701925354,356.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4484,25,13,12,4022.962043567174,103.048701925354,357.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4485,25,13,12,4022.962043567174,103.048701925354,358.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4486,25,13,12,4022.962043567174,103.048701925354,359.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4487,25,13,12,4022.962043567174,103.048701925354,360.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4488,25,13,12,4022.962043567174,103.048701925354,361.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4489,25,13,12,4022.962043567174,103.048701925354,362.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4490,25,13,12,4022.962043567174,103.048701925354,363.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4491,25,13,12,4022.962043567174,103.048701925354,364.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4492,25,13,12,4022.962043567174,103.048701925354,365.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4493,25,13,12,4022.962043567174,103.048701925354,366.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4494,25,13,12,4022.962043567174,103.048701925354,367.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4495,25,13,12,4022.962043567174,103.048701925354,368.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4496,25,13,12,4022.962043567174,103.048701925354,369.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4497,25,13,12,4022.962043567174,103.048701925354,370.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4498,25,13,12,4022.962043567174,103.048701925354,371.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4499,25,13,12,4022.962043567174,103.048701925354,372.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4500,25,13,12,4022.962043567174,103.048701925354,373.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4501,25,13,12,4022.962043567174,103.048701925354,374.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4502,25,13,12,4022.962043567174,103.048701925354,375.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4503,25,13,12,4022.962043567174,103.048701925354,376.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4504,25,13,12,4022.962043567174,103.048701925354,377.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4505,25,13,12,4022.962043567174,103.048701925354,378.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4506,25,13,12,4022.962043567174,103.048701925354,379.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4507,25,13,12,4022.962043567174,103.048701925354,380.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4508,25,13,12,4022.962043567174,103.048701925354,381.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4509,25,13,12,4022.962043567174,103.048701925354,382.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4510,25,13,12,4022.962043567174,103.048701925354,383.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4511,25,13,12,4022.962043567174,103.048701925354,384.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4512,25,13,12,4022.962043567174,103.048701925354,385.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4513,25,13,12,4022.962043567174,103.048701925354,386.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4514,25,13,12,4022.962043567174,103.048701925354,387.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4515,25,13,12,4022.962043567174,103.048701925354,388.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4516,25,13,12,4022.962043567174,103.048701925354,389.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4517,25,13,12,4022.962043567174,103.048701925354,390.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4518,25,13,12,4022.962043567174,103.048701925354,391.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4519,25,13,12,4022.962043567174,103.048701925354,392.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4520,25,13,12,4022.962043567174,103.048701925354,393.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4521,25,13,12,4022.962043567174,103.048701925354,394.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4522,25,13,12,4022.962043567174,103.048701925354,395.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4523,25,13,12,4022.962043567174,103.048701925354,396.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4524,25,13,12,4022.962043567174,103.048701925354,397.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4525,25,13,12,4022.962043567174,103.048701925354,398.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4526,25,13,12,4022.962043567174,103.048701925354,399.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4527,25,13,12,4022.962043567174,103.048701925354,400.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4528,25,13,12,4022.962043567174,103.048701925354,401.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4529,25,13,12,4022.962043567174,103.048701925354,402.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4530,25,13,12,4022.962043567174,103.048701925354,403.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4531,25,13,12,4022.962043567174,103.048701925354,404.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4532,25,13,12,4022.962043567174,103.048701925354,405.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4533,25,13,12,4022.962043567174,103.048701925354,406.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4534,25,13,12,4022.962043567174,103.048701925354,407.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4535,25,13,12,4022.962043567174,103.048701925354,408.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4536,25,13,12,4022.962043567174,103.048701925354,409.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4537,25,13,12,4022.962043567174,103.048701925354,410.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4538,25,13,12,4022.962043567174,103.048701925354,411.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4539,25,13,12,4022.962043567174,103.048701925354,412.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4540,25,13,12,4022.962043567174,103.048701925354,413.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4541,25,13,12,4022.962043567174,103.048701925354,414.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4542,25,13,12,4022.962043567174,103.048701925354,415.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4543,25,13,12,4022.962043567174,103.048701925354,416.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4544,25,13,12,4022.962043567174,103.048701925354,417.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4545,25,13,12,4022.962043567174,103.048701925354,418.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4546,25,13,12,4022.962043567174,103.048701925354,419.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4547,25,13,12,4022.962043567174,103.048701925354,420.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4548,25,13,12,4022.962043567174,103.048701925354,421.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4549,25,13,12,4022.962043567174,103.048701925354,422.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4550,25,13,12,4022.962043567174,103.048701925354,423.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4551,25,13,12,4022.962043567174,103.048701925354,424.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4552,25,13,12,4022.962043567174,103.048701925354,425.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4553,25,13,12,4022.962043567174,103.048701925354,426.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4554,25,13,12,4022.962043567174,103.048701925354,427.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4555,25,13,12,4022.962043567174,103.048701925354,428.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4556,25,13,12,4022.962043567174,103.048701925354,429.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4557,25,13,12,4022.962043567174,103.048701925354,430.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4558,25,13,12,4022.962043567174,103.048701925354,431.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4559,25,13,12,4022.962043567174,103.048701925354,432.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4560,25,13,12,4022.962043567174,103.048701925354,433.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4561,25,13,12,4022.962043567174,103.048701925354,434.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4562,25,13,12,4022.962043567174,103.048701925354,435.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4563,25,13,12,4022.962043567174,103.048701925354,436.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4564,25,13,12,4022.962043567174,103.048701925354,437.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4565,25,13,12,4022.962043567174,103.048701925354,438.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4566,25,13,12,4022.962043567174,103.048701925354,439.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4567,25,13,12,4022.962043567174,103.048701925354,440.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4568,25,13,12,4022.962043567174,103.048701925354,441.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4569,25,13,12,4022.962043567174,103.048701925354,442.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4570,25,13,12,4022.962043567174,103.048701925354,443.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4571,25,13,12,4022.962043567174,103.048701925354,444.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4572,25,13,12,4022.962043567174,103.048701925354,445.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4573,25,13,12,4022.962043567174,103.048701925354,446.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4574,25,13,12,4022.962043567174,103.048701925354,447.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4575,25,13,12,4022.962043567174,103.048701925354,448.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4576,25,13,12,4022.962043567174,103.048701925354,449.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4577,25,13,12,4022.962043567174,103.048701925354,450.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4578,25,13,12,4022.962043567174,103.048701925354,451.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4579,25,13,12,4022.962043567174,103.048701925354,452.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4580,25,13,12,4022.962043567174,103.048701925354,453.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4581,25,13,12,4022.962043567174,103.048701925354,454.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4582,25,13,12,4022.962043567174,103.048701925354,455.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4583,25,13,12,4022.962043567174,103.048701925354,456.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4584,25,13,12,4022.962043567174,103.048701925354,457.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4585,25,13,12,4022.962043567174,103.048701925354,458.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4586,25,13,12,4022.962043567174,103.048701925354,459.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4587,25,13,12,4022.962043567174,103.048701925354,460.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4588,25,13,12,4022.962043567174,103.048701925354,461.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4589,25,13,12,4022.962043567174,103.048701925354,462.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4590,25,13,12,4022.962043567174,103.048701925354,463.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4591,25,13,12,4022.962043567174,103.048701925354,464.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4592,25,13,12,4022.962043567174,103.048701925354,465.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4593,25,13,12,4022.962043567174,103.048701925354,466.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4594,25,13,12,4022.962043567174,103.048701925354,467.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4595,25,13,12,4022.962043567174,103.048701925354,468.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4596,25,13,12,4022.962043567174,103.048701925354,469.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4597,25,13,12,4022.962043567174,103.048701925354,470.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4598,25,13,12,4022.962043567174,103.048701925354,471.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4599,25,13,12,4022.962043567174,103.048701925354,472.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4600,25,13,12,4022.962043567174,103.048701925354,473.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4601,25,13,12,4022.962043567174,103.048701925354,474.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4602,25,13,12,4022.962043567174,103.048701925354,475.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4603,25,13,12,4022.962043567174,103.048701925354,476.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4604,25,13,12,4022.962043567174,103.048701925354,477.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4605,25,13,12,4022.962043567174,103.048701925354,478.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4606,25,13,12,4022.962043567174,103.048701925354,479.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4607,25,13,12,4022.962043567174,103.048701925354,480.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4608,25,13,12,4022.962043567174,103.048701925354,481.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4609,25,13,12,4022.962043567174,103.048701925354,482.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4610,25,13,12,4022.962043567174,103.048701925354,483.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4611,25,13,12,4022.962043567174,103.048701925354,484.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4612,25,13,12,4022.962043567174,103.048701925354,485.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4613,25,13,12,4022.962043567174,103.048701925354,486.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4614,25,13,12,4022.962043567174,103.048701925354,487.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4615,25,13,12,4022.962043567174,103.048701925354,488.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4616,25,13,12,4022.962043567174,103.048701925354,489.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4617,25,13,12,4022.962043567174,103.048701925354,490.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4618,25,13,12,4022.962043567174,103.048701925354,491.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4619,25,13,12,4022.962043567174,103.048701925354,492.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4620,25,13,12,4022.962043567174,103.048701925354,493.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4621,25,13,12,4022.962043567174,103.048701925354,494.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4622,25,13,12,4022.962043567174,103.048701925354,495.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4623,25,13,12,4022.962043567174,103.048701925354,496.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4624,25,13,12,4022.962043567174,103.048701925354,497.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4625,25,13,12,4022.962043567174,103.048701925354,498.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4626,25,13,12,4022.962043567174,103.048701925354,499.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4627,25,13,12,4022.962043567174,103.048701925354,500.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4628,25,13,12,4022.962043567174,103.048701925354,501.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4629,25,13,12,4022.962043567174,103.048701925354,502.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4630,25,13,12,4022.962043567174,103.048701925354,503.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4631,25,13,12,4022.962043567174,103.048701925354,504.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4632,25,13,12,4022.962043567174,103.048701925354,505.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4633,25,13,12,4022.962043567174,103.048701925354,506.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4634,25,13,12,4022.962043567174,103.048701925354,507.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4635,25,13,12,4022.962043567174,103.048701925354,508.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4636,25,13,12,4022.962043567174,103.048701925354,509.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4637,25,13,12,4022.962043567174,103.048701925354,510.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4638,25,13,12,4022.962043567174,103.048701925354,511.9892545074719,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4639,25,13,12,4022.962043567174,103.048701925354,512.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4640,25,13,12,4022.962043567174,103.048701925354,513.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4641,25,13,12,4022.962043567174,103.048701925354,514.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4642,25,13,12,4022.962043567174,103.048701925354,515.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4643,25,13,12,4022.962043567174,103.048701925354,516.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4644,25,13,12,4022.962043567174,103.048701925354,517.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4645,25,13,12,4022.962043567174,103.048701925354,518.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4646,25,13,12,4022.962043567174,103.048701925354,519.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4647,25,13,12,4022.962043567174,103.048701925354,520.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4648,25,13,12,4022.962043567174,103.048701925354,521.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4649,25,13,12,4022.962043567174,103.048701925354,522.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4650,25,13,12,4022.962043567174,103.048701925354,523.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4651,25,13,12,4022.962043567174,103.048701925354,524.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4652,25,13,12,4022.962043567174,103.048701925354,525.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4653,25,13,12,4022.962043567174,103.048701925354,526.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4654,25,13,12,4022.962043567174,103.048701925354,527.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4655,25,13,12,4022.962043567174,103.048701925354,528.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4656,25,13,12,4022.962043567174,103.048701925354,529.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4657,25,13,12,4022.962043567174,103.048701925354,530.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4658,25,13,12,4022.962043567174,103.048701925354,531.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4659,25,13,12,4022.962043567174,103.048701925354,532.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4660,25,13,12,4022.962043567174,103.048701925354,533.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4661,25,13,12,4022.962043567174,103.048701925354,534.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4662,25,13,12,4022.962043567174,103.048701925354,535.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4663,25,13,12,4022.962043567174,103.048701925354,536.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4664,25,13,12,4022.962043567174,103.048701925354,537.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4665,25,13,12,4022.962043567174,103.048701925354,538.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4666,25,13,12,4022.962043567174,103.048701925354,539.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4667,25,13,12,4022.962043567174,103.048701925354,540.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4668,25,13,12,4022.962043567174,103.048701925354,541.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4669,25,13,12,4022.962043567174,103.048701925354,542.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4670,25,13,12,4022.962043567174,103.048701925354,543.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
4671,25,13,12,4022.962043567174,103.048701925354,544.989254507472,0.16783209862666115,0.12722713741524466,69576.6454054067,52743.41141128547
