Hora,Tiempo_operacion,Tiempo_sin_operar,Factor_toneladas,Factor_kilometros,Toneladas_cargadas,Kms_andados
2284,2638.907372651409,3009.849729854012,0.22866708172567457,0.17556355107646887,44466.702811077696,34140.166530573544
2285,2640.6494534901044,3011.794091163486,0.22864277895655663,0.1755345665088499,44491.32856117774,34157.06416808836
2286,2641.800117273811,3012.989754038813,0.22870201890034336,0.1755305394220631,44522.248124653815,34171.16415141401
2287,2643.109671299798,3014.0619252396523,0.22872872254489687,0.17549302514906176,44549.519105931264,34180.79631560567
2288,2645.071833522416,3015.572490822855,0.2287421736655401,0.17542700230279232,44585.21310131138,34193.302249678396
2289,2646.39052990186,3016.6767560532508,0.2287347459935893,0.17544563945568353,44605.99250453158,34213.98373263459
2290,2646.7230710428466,3018.4177783564487,0.22873963464515215,0.1754724847410912,44612.55108611003,34223.518813705974
2291,2646.900540160621,3019.730982231656,0.22877979877348983,0.17552013335232466,44623.37645604305,34235.10741851058
2292,2647.906020674203,3020.8524040098873,0.22886985243869984,0.17549959006651392,44657.89916987814,34244.1038609246
2293,2648.88538372412,3022.7493742488414,0.22893704095308604,0.1754842724505238,44687.5313950029,34253.77956234268
2294,2650.5747367724034,3023.721370921439,0.22899668414798657,0.1754818638797606,44727.680834895546,34275.15480902883
2295,2652.143904613362,3025.467191547003,0.22890295982765516,0.17544789560883645,44735.842996052554,34288.807439861084
2296,2654.2166886482014,3026.4979498098473,0.22893386840925858,0.17540184059803218,44776.85167622367,34306.59803535248
2297,2655.0636094790802,3028.4766390240047,0.2290237323499008,0.17542431156374463,44808.721269069785,34321.941224278955
2298,2656.3394649944994,3029.5619744817172,0.22911072364694127,0.17543022277141748,44847.281616876855,34339.59126620846
2299,2657.634428483735,3030.9444396019067,0.22915974996601285,0.1754454554465282,44878.74596873519,34359.314964873025
2300,2658.6592415461096,3032.0713642474393,0.22912309573503578,0.1754726257298719,44888.87055798711,34377.88738664411
2301,2659.662943800567,3032.2461764882837,0.22907075474975144,0.17547866982110824,44895.55878700077,34392.0503751115
2302,2661.0126368461256,3034.197676894305,0.22916292200462554,0.17546112606232162,44936.41485279213,34406.06308517655
2303,2661.730853543168,3035.8591931137044,0.22914449435363163,0.17547454284658617,44944.92890775785,34417.981001934255
2304,2663.3476711671638,3036.0675191232817,0.22913004444771878,0.1754168389164363,44969.39388788981,34427.562491053664
2305,2663.853475257654,3037.302867999043,0.22911884891030687,0.17548826095504938,44975.736486422575,34448.12078409411
2306,2664.6145818570117,3039.033516306893,0.22920239061428663,0.17552564502976578,45004.99060645947,34465.30371950211
2307,2665.9415739979745,3039.9196166563515,0.22914125108187794,0.17554698992247947,45015.39231006842,34486.660882323384
2308,2667.078006111946,3041.3809423305524,0.22916154209739645,0.17557627562128653,45038.569301101394,34507.117489363554
2309,2667.9504827220403,3041.8953050114123,0.2291124416425805,0.1756058436011496,45043.64951012629,34524.21882631702
2310,2668.8428557427915,3043.7054553153926,0.2291752974296748,0.17562003718303254,45071.077278831995,34538.55784791439
2311,2669.6463755718864,3044.8259388843217,0.2292547586546706,0.1756764704747736,45100.27907594025,34560.05839086233
2312,2670.749808563036,3046.477740843607,0.22920223877951154,0.17565059481740677,45108.583898257224,34569.25043704263
2313,2671.3893335483617,3047.90916111435,0.22931704729791746,0.1757045613301358,45141.98590420332,34588.15175029183
2314,2673.586933457367,3049.0862119180997,0.22915509306848605,0.17563799346154313,45147.214075436605,34603.49051992733
2315,2674.9894137312463,3051.0858977630023,0.22907675336178024,0.17565670302588796,45155.454625105995,34625.33044788898
2316,2676.172124898153,3052.48316886201,0.22910862551803554,0.17566663142553318,45181.704907406885,34642.59752421173
2317,2677.44431802772,3054.0487836309494,0.22920822876578445,0.1756445466869146,45222.83503532074,34654.70852616161
2318,2678.3429859497523,3054.652277144911,0.22933703802842897,0.17562669651136725,45263.43643175661,34662.81714284743
2319,2679.474453551752,3055.9506429170556,0.22928207253558006,0.17564537971116514,45271.70507070749,34681.14946528294
2320,2680.948886331529,3057.366047833428,0.2291843210636633,0.17561112766191847,45277.3050725867,34693.46665769929
2321,2681.9427372380346,3058.353914142008,0.22912882817212368,0.175597798543684,45283.122605455166,34703.69356896607
2322,2682.959526319617,3059.4704607750086,0.22915772274848795,0.17559677819668423,45306.003177379425,34716.64884559977
2323,2684.2445684226536,3061.252085216165,0.2290776642061449,0.1755634056241895,45311.867453630184,34726.67574518509
2324,2685.257696330804,3062.53402939567,0.2291021988714166,0.17558357383288611,45333.824560522175,34743.77361308969
2325,2686.0163008035806,3064.0327579989284,0.22907985004454395,0.17561598801070763,45342.208144070486,34760.00477676123
2326,2687.0001672862813,3065.5178046712153,0.22919375630654445,0.17560731069220278,45381.37057580542,34771.018943834526
2327,2687.9100535466937,3066.8239081304473,0.22916349020078697,0.17565387356879947,45390.74300519649,34792.01606696979
2328,2689.178459168508,3068.6967300425845,0.22908591497071856,0.1756663710230234,45396.789885191,34810.91072860377
2329,2690.2966693884564,3070.0038568947043,0.2291209164131344,0.17567676132097987,45422.60565324631,34827.44559878561
2330,2691.831531065303,3071.3484722678086,0.2291387664905297,0.17564669648923698,45452.06079928068,34841.351597969595
2331,2693.18837713603,3072.416468930906,0.22913137240598982,0.175613468418863,45473.50395687467,34852.31929251471
2332,2694.06870685855,3073.549341424422,0.22910220469407608,0.17563312513541132,45482.577475380924,34867.613918781164
2333,2695.049926989659,3075.4965657300895,0.2292248025686181,0.17566897866633763,45523.490551519884,34887.43364984799
2334,2695.9748930295023,3077.163480447485,0.22918243388150839,0.17571078289133318,45530.69742765423,34907.71240669259
2335,2696.6802858034634,3077.6796120126405,0.22916542975073442,0.1757392382939066,45539.23135960881,34922.50048505403
2336,2698.1540975004377,3079.1914231254095,0.22907508313136482,0.17569249431630707,45546.156545477585,34932.29268155314
2337,2699.3209277037354,3080.844514891691,0.22901127580881026,0.1757248773058836,45553.1611464339,34953.84070099262
2338,2699.6905119910166,3082.2843296220517,0.2290306128970954,0.17578344117073488,45563.24508308851,34970.27716207294
2339,2701.3762397156265,3082.93087615932,0.22905122795666552,0.1757707861464517,45595.79917607574,34989.59397707671
2340,2702.6532836054726,3084.2269656740164,0.22912961656378839,0.17573759076565978,45632.96576242927,34999.52377543737
2341,2703.9962024119627,3085.4327181374056,0.22904609070149906,0.17572178399455377,45638.99718490294,35013.76504829853
2342,2704.7185765767576,3087.1709647067273,0.229103337606979,0.17573669276332984,45662.59955372055,35026.09046365418
2343,2706.0213872278346,3088.4551743099487,0.2290475759616946,0.17574614262688412,45673.475135085,35044.84621438867
2344,2707.3589158904424,3090.452585491805,0.22897527561434894,0.17570574715077183,45681.626306178805,35054.10905021971
2345,2708.700279504529,3091.525560987277,0.22904766369980417,0.17567585491501367,45718.7082254302,35065.510048768876
2346,2710.5434015305673,3093.022727980961,0.22903979058701862,0.1756563479238018,45748.24472974287,35085.47389322667
2347,2711.8066164784573,3094.9045039467846,0.228975063797161,0.17563065387241142,45756.630620563854,35096.69053747708
2348,2712.550696402398,3096.642384067574,0.22894214928604809,0.17567460896845416,45762.60637862233,35115.10661541469
2349,2714.7704044050997,3097.3322967231475,0.22887138108083976,0.17561845160900763,45785.89715358942,35132.60734334684
2350,2714.8262385537296,3099.2773033336,0.22891423616354017,0.17568716972247034,45795.4121919541,35147.07730335464
2351,2716.0329327687828,3100.7787894619105,0.22891369655077426,0.17571499065299614,45815.65947575171,35168.267770106635
2352,2716.86604758191,3102.604986284058,0.22887064513973224,0.17570743831482405,45821.09383563857,35177.543252555566
2353,2717.3586091956104,3103.9379973553055,0.2289835299858979,0.17574163806469575,45852.0053262012,35190.76907004629
2354,2718.34965513102,3105.813387880345,0.2290673101777982,0.17572764896449256,45885.51036830398,35200.80125051133
2355,2719.0928985619953,3107.173306223136,0.22919688680261888,0.17572531759119597,45924.019431457746,35209.958617836506
2356,2720.153694048531,3108.7875632765995,0.22914033856700405,0.17573976162882726,45930.600747119184,35226.590295044174
2357,2721.4607632632383,3110.771093046602,0.22907339908378205,0.17570269663847743,45939.246700530566,35236.083976172835
2358,2722.646764710709,3112.421229399045,0.22901469736753416,0.17569394938968233,45947.48944125369,35249.68474629873
2359,2723.3611209611154,3113.430777240192,0.2290686241948755,0.17575088632759564,45970.36718612793,35270.359728068535
2360,2723.984000763699,3114.629337121286,0.22918733041808603,0.1757618050590087,46004.70927165486,35280.61838344483
2361,2725.9620573737134,3116.145577638754,0.22906661009767337,0.17568104707980708,46013.866440069796,35290.01556767685
2362,2726.7457973524,3117.401122272493,0.22916057068181564,0.1757288173330015,46045.975668133084,35309.760413977165
2363,2728.207557356223,3117.811921657535,0.22918789725747082,0.17573269631173463,46076.153858942875,35329.46918313955
2364,2728.909886965053,3119.5365827700944,0.22917802890359276,0.17574056557903592,46086.030909747096,35340.14659310527
2365,2730.476372344524,3120.629747750582,0.22909965109034747,0.17572887152155633,46096.71557573627,35358.08007747586
2366,2731.73038516313,3121.868495338712,0.22903768614233003,0.17570715171716325,46105.41261550143,35369.94660511946
2367,2733.4046288243007,3123.2392664549866,0.22893278054592486,0.17564929467503015,46112.53955373924,35379.97061396765
2368,2734.540397291516,3124.608131938855,0.22888219391000778,0.17565102214230746,46121.50637656472,35395.01959235773
2369,2735.066089274895,3125.0182259294224,0.2289470349448973,0.1756849973752534,46143.441315861004,35408.671566387886
2370,2736.0835787144247,3125.212049512801,0.22888694593673872,0.17567214247101057,46148.49220656805,35419.25234991431
2371,2736.9093625383603,3126.884718161226,0.2289431590106626,0.17566541166662683,46173.75756743017,35428.58483445617
2372,2737.9058237155305,3127.198218068543,0.2289096362451075,0.17569443284070932,46183.80522453653,35447.33895196236
2373,2738.536105025882,3128.3776722307275,0.22890008550872448,0.17569405276723898,46192.509637785784,35455.42242902745
2374,2740.0483315541296,3130.208144627834,0.22880764064047163,0.17566064119259484,46199.35139100088,35468.25475455628
2375,2741.425282695196,3131.2519489565916,0.22880853811093418,0.17563775858966738,46222.74916336642,35481.45591914054
2376,2742.7938599080603,3133.140200190658,0.22874457027388972,0.17559174397179358,46232.8956211951,35489.86872681278
2377,2744.088045333987,3134.404664950303,0.22883485130429432,0.17559722295493932,46272.96641582134,35507.72250901853
2378,2745.3162400795336,3135.415056326279,0.2288828001596102,0.17556627146403866,46303.37733408763,35517.35346242406
2379,2746.228978743137,3136.3722979616723,0.2288444341596867,0.17558694143313383,46311.00778773537,35533.34492050741
2380,2747.1990078872846,3137.6534501114056,0.2288921175685038,0.17562175035250857,46337.01891534889,35552.942820738936
2381,2748.376704249713,3139.172963718936,0.2288230526669608,0.1756362191580337,46342.89560340434,35571.11433376416
2382,2749.6400661712946,3140.225557668512,0.22876186593051123,0.17559634599336926,46351.80062968031,35579.386396758026
2383,2750.310413103836,3140.258063703467,0.22874515190147734,0.17564818562303738,46359.71351308178,35598.56677567482
2384,2751.7980799236443,3141.347941967767,0.22882375156728088,0.17562698395200071,46400.72827327283,35613.523089254675
2385,2753.653282877677,3143.3159190421716,0.22871161432154813,0.17558563915522077,46409.256197778355,35629.143436278755
2386,2755.3269224798864,3143.4862406860893,0.22872004177360258,0.17554446701313828,46439.174328135276,35642.438864330376
2387,2756.427527472685,3145.4544650517223,0.22883029017953438,0.17556805212966425,46480.11799088403,35661.46672284518
2388,2758.1285131367777,3145.7564524474287,0.22878896760337591,0.17550397717594746,46500.40213349462,35670.45037266385
2389,2759.686588935647,3145.7750364714198,0.2287803462340933,0.17545818550744993,46524.91711526918,35681.288503588854
2390,2760.724131823054,3147.6794669982173,0.22889917218726594,0.17547766677044663,46566.58241714359,35698.66659608938
2391,2761.8440123481178,3148.7924629521026,0.2289820620492768,0.1754872082730256,46602.34174256704,35715.08954980348
2392,2763.193525742739,3150.701498376262,0.22890392840145007,0.1754643386965363,46609.203435894604,35727.88424892653
2393,2764.2176712720134,3152.24554918341,0.22893215557710428,0.17547806370393654,46632.22831616614,35743.922082473495
2394,2765.260581692509,3154.128987906543,0.22888180890501578,0.17548333467360067,46639.56295720434,35758.48196326537
2395,2766.469469648356,3155.8121744269492,0.22893011299127403,0.17548797139651356,46669.79965142564,35775.059730226814
2396,2767.606287638455,3157.441311636137,0.22902300603225087,0.17547699485037027,46707.92254939187,35787.52207765954
2397,2768.985332719078,3158.454089964548,0.22908733643776993,0.17545520444438506,46744.32256341354,35800.908070734404
2398,2769.874679249241,3159.6500514484064,0.22906595903838425,0.1754885321490313,46754.97259861397,35819.20922010088
2399,2770.5706732628146,3161.484316650398,0.22905074160053435,0.17551708992912166,46763.61401597036,35834.04004413254
2400,2771.545802571041,3162.305548614223,0.22909692369036844,0.17555706718586062,46789.50490285814,35854.81691987276
2401,2772.9264853701056,3162.8966414824954,0.22901481224340692,0.175542255329682,46796.035375885986,35869.65187928408
2402,2773.9559904862917,3164.3913536726263,0.22902821529661357,0.1755821585403376,46816.14909862827,35891.125914934266
2403,2775.5298830874754,3165.596917552623,0.22904039843155483,0.17554777234242605,46845.203531067265,35904.45694785977
2404,2777.448077367752,3167.2917204954892,0.22892300754994063,0.1754828992956835,46853.55235252444,35915.99331635294
2405,2778.7360689140987,3168.9541635771125,0.22894452232539447,0.17544203670075117,46879.68530382909,35924.28150739717
2406,2780.0029926812367,3170.78512217469,0.22896927401982578,0.17541483136474406,46906.12998198739,35935.08743033636
2407,2781.2293494647697,3170.9195734008836,0.2289165473411594,0.17540575952724924,46916.01568680221,35949.08040121501
2408,2782.722679729387,3172.540677502317,0.22882760267936506,0.17535680116727448,46922.96755506475,35958.34329157161
2409,2783.810233662287,3173.6467869776884,0.2287748759658656,0.17534000010951412,46930.48989362457,35968.950123332
2410,2785.12972881236,3175.257584566234,0.22886379339785196,0.17535815571836008,46970.98344176419,35989.72518255352
2411,2785.874067790831,3176.657331108528,0.2288479062652472,0.17537787566838142,46980.275181722005,36003.39192151747
2412,2787.289444701323,3178.5414985416287,0.2287610633509315,0.17537083135363915,46986.306666636636,36020.23675560761
2413,2788.8511810268724,3180.383462454197,0.2287705806516824,0.17531183793009775,47014.58929681526,36028.29540264478
2414,2790.316480399129,3181.6364875021727,0.22882691689969648,0.17532657747684027,47050.87511752867,36050.25585894029
2415,2791.1461332198555,3183.290566977231,0.22889924285134033,0.17532992727606525,47079.74081050529,36061.66376811831
2416,2792.252196885044,3185.136744362391,0.22883916351278666,0.17534311367036579,47086.03542432703,36078.66737038356
2417,2794.14793173197,3186.878771433236,0.22883720128319446,0.17526408498023693,47117.59937240901,36086.890130468964
2418,2794.8143673983222,3187.9490016273407,0.22890943177546066,0.1753278861156784,47143.713260852324,36108.637051603546
2419,2795.7714883528038,3189.6422599098505,0.22885756252477898,0.1753408656079106,47149.17215700349,36123.67696090569
2420,2798.069823063699,3191.5992253877416,0.22886040183829803,0.17527801808779048,47188.51776275348,36140.41487089541
2421,2799.710099171301,3191.9383539839273,0.22889257238824243,0.17525709980487117,47222.817579131566,36157.28534648688
2422,2800.7106784834564,3193.506030483537,0.22893703526936468,0.17527326009293906,47248.87080235754,36173.54270136071
2423,2801.9658970756136,3193.591686656759,0.22897794547536715,0.17525119610605003,47278.493718604026,36185.199221158495
2424,2802.8757505760327,3194.6919417271783,0.22894062951541985,0.17529348286957194,47286.13861733179,36205.683312874644
2425,2804.1593299198253,3195.703939347248,0.22888403840150948,0.17531262021080662,47296.09948030086,36226.21823500573
2426,2805.9924748408375,3196.966219856478,0.22876482573369492,0.17528747633196873,47302.368103248176,36244.701093149415
2427,2807.000138833465,3198.824450326541,0.22877972723665088,0.1752648369104089,47322.437258271166,36253.03407978383
2428,2807.8845076375883,3200.46436446292,0.22873929766456796,0.1753084226321325,47328.98120980837,36273.47432378948
2429,2808.9544463351467,3202.149542449382,0.22883354949623186,0.17529672715110844,47366.52511943238,36284.87539627133
2430,2810.6087310784305,3203.6845260387904,0.22881207446055793,0.17528418654636155,47389.9730477619,36303.647417710185
2431,2811.5131098361812,3204.643908108792,0.22878741321195134,0.1753110427663721,47400.11256366212,36320.89302518037
2432,2813.0367868421954,3206.280277095993,0.2286876785922126,0.17525928006825547,47405.126486040914,36329.84684891124
2433,2813.6552705524764,3207.862417405558,0.22868945940387847,0.17531780668444846,47415.91836544729,36349.9692177684
2434,2814.9585427963634,3209.8049767327293,0.2287593479505493,0.17532507336086045,47452.37843568294,36368.313710099676
2435,2815.968306609431,3211.473590628433,0.2287031934516622,0.17530879280259415,47457.74773840147,36377.98117107462
2436,2816.881573830315,3213.382151837084,0.22866464715020637,0.1753044034690863,47465.1378457715,36388.86806216741
2437,2818.142519579097,3214.3881156314606,0.22860451278236063,0.17530469788564138,47473.897089118735,36405.21827574418
2438,2819.3584080443543,3214.8392758314053,0.22854475053973267,0.17531122943060345,47481.96364233821,36422.28229814612
2439,2820.4735867762615,3216.8153924364033,0.22847892396522487,0.17531364346542577,47487.06342535981,36437.19062612838
2440,2821.5197935602837,3218.8065748031654,0.2284387591070627,0.17533533602444062,47496.32698388521,36455.21663748499
2441,2821.837161335391,3220.599462896333,0.22859642509056438,0.17536020218090384,47534.45456828724,36464.487842937415
2442,2823.0101500582145,3222.376296634371,0.22867057677203834,0.17534583016305888,47569.639362957525,36476.65573070377
2443,2823.929349908749,3223.7932048384523,0.22876882816440225,0.1753456625711116,47605.57409626448,36488.498013325705
2444,2824.641848869059,3224.959983277326,0.2287388580138283,0.17540453483738838,47611.34714431168,36509.95843620299
2445,2825.7579029787084,3226.01229393562,0.22880300441834422,0.1754400034394957,47643.5161984361,36531.76961977493
2446,2826.629992301255,3226.47117469225,0.22877946676820152,0.17542483886665294,47653.31726268384,36539.885420476545
2447,2827.0749719054775,3228.408120553418,0.22877638473124595,0.17544522658659678,47660.176972061396,36549.884979796065
2448,2828.3066098768413,3230.1508212531276,0.22872813777621592,0.1754642248167012,47670.8850151078,36569.767789941616
2449,2829.518835761681,3231.6414475252423,0.22867120240775046,0.1754830811265049,47679.445589090916,36589.37343346752
2450,2830.9701875672713,3233.2104424426443,0.2285822957942623,0.17549679768889123,47685.354799566434,36611.00276775053
2451,2831.615082740536,3235.014666812125,0.22857586036729843,0.17554106192556312,47694.874703335554,36628.578977572615
2452,2832.748016714089,3236.634686229597,0.22851332668019325,0.17554298052867442,47700.90393890688,36643.63463171923
2453,2833.8085307153556,3237.7575908690023,0.2285914956033382,0.17555696470706061,47735.08547445221,36660.273357100996
2454,2834.588313836788,3239.399002664734,0.22857745148618866,0.17558802691383604,47745.287268789456,36676.849494350026
2455,2835.4974174220742,3240.643616448547,0.22861785188367315,0.17562703886446,47769.04159003144,36696.763856040765
2456,2836.1852192713673,3241.2438773099584,0.22867895888980638,0.17566603644160048,47793.40007632187,36713.815736413155
2457,2837.3194539210513,3241.415810214293,0.22877690831156275,0.1756768413992717,47832.99280225322,36730.757278746016
2458,2838.2111276453957,3242.772506611046,0.22881456557463073,0.17569490793292786,47855.901004246516,36746.079078807656
2459,2839.0759034447224,3243.8018643066252,0.22878683137273742,0.17571675110132545,47864.679944773234,36761.84508494638
2460,2840.737804060177,3245.255041876631,0.22883109080233233,0.1756927478476318,47901.9633082551,36778.339566600516
2461,2842.1352508959217,3246.269149910949,0.22884743264427093,0.1756672174196752,47928.950340640906,36791.084972641314
2462,2843.6215878889534,3247.300561177463,0.22875715049199605,0.17567484735011799,47935.09725492956,36811.92423870244
2463,2845.230058616104,3249.134218697054,0.22879842828713487,0.1756484409400404,47970.86582174584,36827.21011334549
2464,2846.1950367852733,3251.0634902559736,0.228908203929435,0.17567722839869374,48010.159291950135,36845.7380496053
2465,2847.4139260561255,3253.0602623634577,0.22899812874634365,0.17564965056108883,48049.58824468297,36855.730791282826
2466,2848.26910260255,3254.0774004949826,0.2289790334468555,0.17566664341743582,48060.01131298448,36870.36643866101
2467,2849.504402756041,3255.541579818736,0.22891447143769397,0.17568367207783,48067.29835360118,36889.932858262975
2468,2850.7190046372234,3257.1005820729065,0.22892221332106308,0.17567673055164137,48089.41337824957,36904.199002255285
2469,2852.021998264195,3257.54471632051,0.22891556467985505,0.17569160251455293,48109.99655732443,36924.19256832556
2470,2853.257103651541,3259.234917985798,0.22885177702691903,0.17571030284590575,48117.41949419935,36944.11492594509
2471,2855.1638774545554,3260.1813740538614,0.2287387598774148,0.17569541430254612,48125.79699472501,36965.67143303515
2472,2855.883189571084,3261.809557567719,0.22886751158582747,0.17571091976369313,48165.01721911289,36978.247447019996
2473,2856.57694313185,3263.6899511284237,0.2289083798032423,0.17572265128195094,48185.320284598594,36989.699724219994
2474,2857.966330129973,3265.324538866459,0.22883260410370224,0.17571320405094934,48192.798168640766,37005.701226714256
2475,2859.3946234449263,3267.018985306442,0.2288262734654733,0.1757038157164841,48215.5490183004,37022.216946861285
2476,2860.6538392446523,3268.2480258077567,0.22889711211685318,0.17572465991743932,48251.71495826596,37042.91470984537
2477,2861.8411763067415,3270.194695102437,0.22884855109407753,0.17569008826806798,48261.50125956652,37050.99890607151
2478,2862.825114372069,3271.555388352697,0.22880165314060177,0.17573233918733086,48268.20055478185,37072.65081097362
2479,2863.9645172732326,3272.8649503142237,0.22883494367125393,0.17574197816418224,48294.43706855801,37089.43996309848
2480,2865.2999389986653,3274.546305736963,0.22892205262593113,0.1757018593757418,48335.34847560026,37098.26337532757
2481,2866.4588515043056,3275.219545133191,0.22897144163825417,0.1756858659803811,48365.33078976601,37109.89004756313
2482,2867.1111682180654,3277.033680376839,0.2289609962887281,0.17570130711146895,48374.130372675056,37121.59745383694
2483,2868.9179177598826,3278.7067103354298,0.22884997518064817,0.1756359984358115,48381.14303854877,37131.18324060837
2484,2870.1154549158846,3280.2377235833123,0.22880513659987875,0.17563734001944312,48391.85490935203,37146.96619660559
2485,2871.1040614609556,3281.808917768239,0.22887762960715827,0.17566605084238887,48423.86081959714,37165.83578447752
2486,2871.854755765858,3283.1907213812565,0.22886651302347638,0.17569387311853918,48434.169421323735,37181.441288612616
2487,2872.6086748705234,3285.1257808955615,0.2289464693199324,0.17574916404386354,48463.80965188029,37202.906242666155
2488,2873.386977360003,3286.8716753703984,0.2290050207511999,0.17577670578385238,48489.33803369663,37218.817636591906
2489,2874.333246755612,3287.7416544064367,0.22903951891760366,0.17576718217914686,48512.613656381836,37229.05742565488
2490,2875.8417120533322,3289.4955570071966,0.22896105061244149,0.1757655478205457,48521.44432317564,37248.24907858651
2491,2876.850723120866,3290.487451685249,0.2289250402140416,0.17577718226276587,48530.83443910625,37263.78434875841
2492,2878.014172088812,3291.1692430043586,0.2288640779017303,0.17576682326384424,48537.53226357608,37276.65753949504
2493,2878.918792392434,3292.9442766046577,0.22889141909110008,0.17578071941949178,48558.588976094274,37291.322401282385
2494,2880.074181666541,3294.010168301106,0.2288466628441575,0.17578535573210718,48568.57816660957,37307.272408137214
2495,2880.9568364585957,3294.4901201006264,0.22889386247920288,0.17579838984612442,48593.48329428375,37321.47305140526
2496,2882.098218334081,3295.6569408728824,0.22893906623912835,0.17576839247752404,48622.33555985606,37329.888254772646
2497,2882.5036883231187,3296.9536700820895,0.22910215101475773,0.1757820154286543,48663.817027191464,37338.033700696054
2498,2883.486572021205,3298.144310268998,0.22907039259323744,0.17580359236130183,48673.66240537585,37355.35006237613
2499,2885.1562384847794,3298.2573097680165,0.22897278512471572,0.17579958774065804,48681.09463322234,37376.129056660844
2500,2886.606923659556,3299.436010537957,0.2288877731438339,0.17578840562119666,48687.488785825284,37392.54355881126
2501,2887.31291475739,3300.4430143556897,0.2288588196367329,0.1758046213140041,48693.23621080664,37405.138968130086
2502,2888.280378856992,3301.9420803105018,0.22882913139264174,0.17582909339272243,48703.2333111599,37422.88102165497
2503,2889.9075697670396,3303.766377507052,0.22887342937546643,0.17580050579590717,48740.105142966786,37437.876297220115
2504,2890.8246608224167,3305.233726681243,0.22882525844752777,0.17578698275626192,48745.310887298714,37446.87619946085
2505,2892.152076335598,3306.4503654277623,0.2288305027244212,0.17575818287254935,48768.81154192216,37457.933253700285
2506,2893.174999165572,3308.0460051964737,0.2289316110735946,0.17574402541412582,48807.6165755361,37468.1633856867
2507,2894.4401026776195,3308.469110226765,0.22211912847534032,0.1705195123212534,48818.54417210765,37477.70127499646
2508,2895.4090180993553,3309.926447145255,0.22216602125500012,0.17055242565480355,48845.19600566575,37497.48324829904
2509,2896.2733974792977,3311.368287547279,0.22219474542830878,0.1705851772143752,48866.09513300829,37515.88041369005
2510,2897.848001808468,3313.3544162712847,0.22222430826664646,0.17053482904878767,48899.16708058043,37525.19768768468
2511,2898.3367972303386,3314.372558356117,0.22233151961586023,0.17060240793577897,48931.01037630097,37546.40011164678
2512,2899.1905032246445,3315.5082425441065,0.22229433440958216,0.17064833704423735,48937.23684128918,37567.57053069548
2513,2900.119113253169,3315.6222556813223,0.22238897834004154,0.1706786305334946,48973.7535949755,37586.27454501963
2514,2901.3812843899723,3316.7443797740625,0.2224611340080267,0.17068098689393313,49010.96443042494,37603.15173663798
2515,2902.262340821286,3318.2751785506593,0.22254061888482554,0.17071438491716528,49043.364316364874,37621.9308434195
2516,2902.2793739617737,3319.9567474088326,0.2226519185897887,0.1707835041177209,49068.180452140594,37637.38417963739
2517,2902.924469448426,3321.58533925998,0.22274406118482848,0.17079661695366632,49099.397896505914,37648.640374867864
2518,2903.108251747827,3323.389831625711,0.22284115523457448,0.17085539124153284,49123.91011156063,37663.98030287347
2519,2904.0687753470706,3324.7616415291673,0.22280640770219864,0.1708635443453189,49132.50086277608,37678.23971734238
2520,2905.4995558135906,3326.37873768762,0.22288372529831613,0.17081567178866233,49173.76573849814,37686.2411903671
2521,2906.605392551804,3326.7289543936145,0.22284566700336686,0.17078886446936659,49184.08152021565,37694.667999443205
2522,2908.1133477903318,3327.855741484947,0.22275577115494688,0.17075124569769787,49189.747231886955,37705.9169863535
2523,2908.873728045646,3328.8174065620187,0.22281184406909485,0.1707755349187027,49214.994269376155,37721.14093614909
2524,2909.7839255884196,3329.7834007492697,0.22289394742536808,0.17077860848606713,49248.53460603761,37733.62312950718
2525,2910.7889194955364,3331.462614233414,0.2228477485146424,0.17079133033230115,49255.33308132976,37749.4676028471
2526,2912.447540928856,3332.8917789664592,0.22288115877939602,0.17078694542536782,49290.78845533239,37770.008214226924
2527,2913.555588054694,3334.5719590789035,0.222911719340339,0.17079531800523767,49316.30236950883,37786.23022140253
2528,2914.1445442011564,3335.995731968429,0.22299396167549382,0.1708550100715959,49344.47005545857,37807.077218402745
2529,2915.6994567641264,3337.3059939226337,0.22291293577897678,0.17084782096787868,49352.85988511233,37825.65843673075
2530,2916.3128756110364,3338.827112782491,0.22289974248022934,0.17085898632765084,49360.321369584446,37836.0889078296
2531,2917.2867566157774,3340.251810790084,0.22285897983694175,0.17087054304503344,49367.77513135475,37851.28403527489
2532,2917.706803140861,3341.988631496571,0.22285660919271608,0.17091717836809983,49374.358145938844,37867.06622078361
2533,2919.188708573333,3343.498748898332,0.22286223655016357,0.1708773266004534,49400.68280507439,37877.46520289466
2534,2921.393144470114,3345.375194358514,0.2227275953785992,0.17083063183610264,49408.120181347935,37895.71011201588
2535,2922.8844748353845,3346.5467470113804,0.2227196194343331,0.17080379883364494,49431.57211275802,37909.09988362164
2536,2924.1182394744296,3346.9925900431895,0.22275447081653826,0.17081458640750025,49460.17580015908,37927.4967724651
2537,2924.816567913836,3348.815312466018,0.22274693089243128,0.17085925271327457,49470.31316213301,37946.47452384236
2538,2925.6959850001235,3350.3011942840126,0.22285347122627533,0.1708940053537747,49508.856483587035,37965.604656768875
2539,2926.9472828170997,3352.229077442805,0.22288180999222512,0.17086093312260742,49536.329441645954,37974.491826694
2540,2928.174298795544,3354.0771587154804,0.22282808628559436,0.1708380142808469,49545.15043892224,37985.31531336186
2541,2928.8741459033554,3354.3822918345677,0.22287525040893794,0.1708464248938825,49567.4812639032,37996.26449950926
